SessionID,TopicNumber,TopicProduct,TopicGoal,TaskType,Query,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick
301,32,intellectual,amorphous,exploratory,visit usa,4,2,10.2019,0,0,0,0,,0,,,10.2019,,10.2019,0,1
301,32,intellectual,amorphous,exploratory,visit united states,5,3,20.845,0,0,0,0,,0,,,20.845,,20.845,0,1
302,22,intellectual,specific,interpretive,gun control effects,1,3,46.0621,0,2,0,0,21.31345,42.6269,3,5,3.4352,0,42.6269,0,0.925422419
302,22,intellectual,specific,interpretive,gun control constitutional,2,3,112.4555,0,3,0,1,15.37163333,46.1149,4.666666667,6,66.3406,0.333333333,46.1149,0,0.410072429
303,44,intellectual,specific,interpretive,what is the best internet phone service,1,7,55.1013,0,1,0,0,32.6229,32.6229,1,1,22.4784,0,32.6229,0,0.592053182
303,44,intellectual,specific,interpretive,is an internet phone service worth it,2,7,12.2754,0,0,0,0,,0,,,12.2754,,12.2754,0,1
303,44,intellectual,specific,interpretive,internet phone service reviews,3,4,20.2622,0,1,0,0,37.7236,37.7236,6,6,-17.4614,0,37.7236,0,1.861772167
303,44,intellectual,specific,interpretive,voip recommendations,4,2,18.9795,0,0,0,0,,0,,,18.9795,,18.9795,0,1
304,28,intellectual,specific,interpretive,pros and cons of crossing purebred dogs,1,7,82.5539,20,0,0,0,,0,,,82.5539,,82.5539,0,1
305,40,factual,amorphous,known-subject,infant milestones asia,1,3,31.9966,0,0,0,0,,0,,,31.9966,,31.9966,0,1
305,40,factual,amorphous,known-subject,infant milestones in china,2,4,19.0298,10,0,0,0,,0,,,19.0298,,19.0298,0,1
305,40,factual,amorphous,known-subject,when do chinese babies learn how to talk,3,8,23.3682,0,0,0,0,,0,,,23.3682,,23.3682,0,1
305,40,factual,amorphous,known-subject,at what age do babies learn to walk china,4,9,25.0462,0,0,0,0,,0,,,25.0462,,25.0462,0,1
306,50,intellectual,specific,interpretive,Eurozone crisis,1,2,129.0003,0,0,0,0,,0,,,129.0003,,129.0003,0,1
307,19,intellectual,amorphous,exploratory,What to do in the Poconos,1,6,4,0,0,0,0,,0,,,4,,4,0,1
307,19,intellectual,amorphous,exploratory,Where to stay in the poconos,2,6,7,0,0,0,0,,0,,,7,,7,0,1
307,19,intellectual,amorphous,exploratory,poconos,3,1,32,0,1,0,1,22,22,5,5,10,1,22,0,0.6875
308,1,factual,amorphous,known-subject,Swahili recipes,1,2,22.3729,0,0,0,0,,0,,,22.3729,,22.3729,0,1
308,1,factual,amorphous,known-subject,Swahili dishes,2,2,17.4648,0,0,0,0,,0,,,17.4648,,17.4648,0,1
308,1,factual,amorphous,known-subject,traiditional swahili recipes,3,3,36.7855,0,1,0,0,22.7833,22.7833,,1,14.0022,0,22.7833,0,0.619355453
308,1,factual,amorphous,known-subject,traiditional swahili cooking,4,3,30.8401,0,0,0,0,,0,,,30.8401,,30.8401,0,1
309,9,factual,amorphous,known-subject,bollywood and the indian government,1,5,39.0893,0,0,0,0,,0,,,39.0893,,39.0893,0,1
309,9,factual,amorphous,known-subject,bollywood and the indian politics,2,5,63.3561,0,0,0,0,,0,,,63.3561,,63.3561,0,1
310,43,intellectual,specific,interpretive,Great ideas for road trip,1,5,124.8962,0,1,0,0,79.0047,79.0047,2,2,45.8915,0,79.0047,0,0.63256288
311,46,intellectual,amorphous,exploratory,how many female employees is best,1,6,19.2407,0,0,0,0,,0,,,19.2407,,19.2407,0,1
311,46,intellectual,amorphous,exploratory,recommended percentage female workers,2,4,21.9554,0,0,0,0,,0,,,21.9554,,21.9554,0,1
311,46,intellectual,amorphous,exploratory,quota of woman employees,3,4,14.2575,0,0,0,0,,0,,,14.2575,,14.2575,0,1
311,46,intellectual,amorphous,exploratory,should i hire more women,4,5,30.5076,0,0,0,0,,0,,,30.5076,,30.5076,0,1
311,46,intellectual,amorphous,exploratory,do i need more women and minority employees,5,8,37.332,0,0,0,0,,0,,,37.332,,37.332,0,1
311,46,intellectual,amorphous,exploratory,percentage target women employees,6,4,22.4462,0,0,0,0,,0,,,22.4462,,22.4462,0,1
312,46,intellectual,amorphous,exploratory,are employee quotas good,1,4,25.8961,0,0,0,0,,0,,,25.8961,,25.8961,0,1
312,46,intellectual,amorphous,exploratory,employee diversification,2,2,21.3272,0,0,0,0,,0,,,21.3272,,21.3272,0,1
312,46,intellectual,amorphous,exploratory,employee minority quotas,3,3,28.4226,0,0,0,0,,0,,,28.4226,,28.4226,0,1
312,46,intellectual,amorphous,exploratory,diversification in hiring,4,3,24.8295,0,0,0,0,,0,,,24.8295,,24.8295,0,1
313,54,factual,specific,known-item,Connecticut Fire Academy,1,3,10.8806,0,0,0,0,,0,,,10.8806,,10.8806,0,1
313,54,factual,specific,known-item,Connecticut Fire Academy information,2,4,23.8789,0,0,0,0,,0,,,23.8789,,23.8789,0,1
313,54,factual,specific,known-item,Connecticut Fire Academy training,3,4,77.9477,0,0,0,0,,0,,,77.9477,,77.9477,0,1
313,54,factual,specific,known-item,"""Connecticut Fire Academy""",4,3,40.5883,0,0,0,0,,0,,,40.5883,,40.5883,0,1
314,34,intellectual,specific,interpretive,Connecticut fire academy,1,3,91.4754,0,0,0,0,,0,,,91.4754,,91.4754,0,1
314,34,intellectual,specific,interpretive,Connecticut fire academy training,2,4,64.5611,0,1,0,0,58.646,58.646,3,3,5.9151,0,58.646,0,0.908379814
314,34,intellectual,specific,interpretive,Connecticut fire academy programs,3,4,39.7655,0,0,0,0,,0,,,39.7655,,39.7655,0,1
315,37,factual,specific,known-item,roof coating,1,2,99.9032,0,0,0,0,,0,,,99.9032,,99.9032,0,1
316,14,intellectual,specific,interpretive,existence of god compare naturalism theory,1,6,40.7406,0,1,0,0,27.6696,27.6696,2,2,13.071,0,27.6696,0,0.679165255
316,14,intellectual,specific,interpretive,naturalism theory,2,2,36.0029,0,1,0,0,27.157,27.157,1,1,8.8459,0,27.157,0,0.754300348
316,14,intellectual,specific,interpretive,philosophy god versus naturalism theory,3,5,16.6131,0,0,0,0,,0,,,16.6131,,16.6131,0,1
316,14,intellectual,specific,interpretive,god existence theory,4,3,25.9748,0,1,0,0,17.7194,17.7194,1,1,8.2554,0,17.7194,0,0.682176571
316,14,intellectual,specific,interpretive,god existence compare to naturalism,5,5,17.6813,0,0,0,0,,0,,,17.6813,,17.6813,0,1
317,35,intellectual,specific,interpretive,merck lobbying,1,2,110.9461,0,0,0,0,,0,,,110.9461,,110.9461,0,1
318,26,intellectual,amorphous,exploratory,Vacation costs comparison week,1,4,26.9118,0,0,0,0,,0,,,26.9118,,26.9118,0,1
318,26,intellectual,amorphous,exploratory,Vacation Destination costs comparison \,2,5,2.7173,0,0,0,0,,0,,,2.7173,,2.7173,0,1
318,26,intellectual,amorphous,exploratory,Vacation Destination costs comparison,3,4,31.3855,0,0,0,0,,0,,,31.3855,,31.3855,0,1
318,26,intellectual,amorphous,exploratory,Travel destinations comparison,4,3,138.9804,0,3,0,0,41.42946667,124.2884,6.333333333,10,14.692,0,124.2884,0,0.894287252
319,41,factual,amorphous,known-subject,information technology entrepreneur,1,3,57.108,0,4,0,0,12.148425,48.5937,7.5,10,8.5143,0,48.5937,0,0.850908804
320,45,intellectual,amorphous,exploratory,http://www.debate.org/opinions/should-governments-prioritize-spending-on-the-exploration-of-space,1,1,60.4658,0,0,0,0,,0,,,60.4658,,60.4658,0,1
320,45,intellectual,amorphous,exploratory,US government should reduce its spending on space exploration,2,9,88.408,0,0,0,0,,0,,,88.408,,88.408,0,1
321,19,intellectual,amorphous,exploratory,Pocono Mountain hotels,1,3,111.0299,0,1,0,0,43.1964,43.1964,1,1,67.8335,0,43.1964,0,0.389051958
322,29,factual,specific,known-item,Bollywood name,1,2,11.39,0,0,0,0,,0,,,11.39,,11.39,0,1
322,29,factual,specific,known-item,Bollywood name derived from,2,4,15.2582,0,0,0,0,,0,,,15.2582,,15.2582,0,1
322,29,factual,specific,known-item,about bollywood,3,2,33.7941,0,1,0,0,21.6573,21.6573,6,6,12.1368,0,21.6573,0,0.640860387
322,29,factual,specific,known-item,bollywood awards,4,2,28.8079,0,0,0,0,,0,,,28.8079,,28.8079,0,1
322,29,factual,specific,known-item,bollywood stars,5,2,42.8912,0,0,0,0,,0,,,42.8912,,42.8912,0,1
322,29,factual,specific,known-item,bollywood beverly hills,6,3,14.5281,0,0,0,0,,0,,,14.5281,,14.5281,0,1
322,29,factual,specific,known-item,bollywood films rank,7,3,18.3934,0,0,0,0,,0,,,18.3934,,18.3934,0,1
323,43,intellectual,specific,interpretive,how to organize a good road trip,1,7,54.8311,0,1,0,0,41.9335,41.9335,1,1,12.8976,0,41.9335,0,0.76477583
323,43,intellectual,specific,interpretive,road trip planning,2,3,71.069,0,0,0,0,,0,,,71.069,,71.069,0,1
323,43,intellectual,specific,interpretive,road trip guides,3,3,57.9706,0,1,0,0,33.1904,33.1904,1,1,24.7802,0,33.1904,0,0.572538494
324,16,factual,amorphous,known-subject,best way to diet and exercise,1,6,47.5518,0,0,0,0,,0,,,47.5518,,47.5518,0,1
324,16,factual,amorphous,known-subject,exercise plan,2,2,23.2864,0,0,0,0,,0,,,23.2864,,23.2864,0,1
324,16,factual,amorphous,known-subject,exercise tips,3,2,55.8715,0,0,0,0,,0,,,55.8715,,55.8715,0,1
325,8,factual,specific,known-item,kursk sinking,1,2,17.3151,0,1,0,1,8.7431,8.7431,1,1,8.572,1,8.7431,0,0.504940774
325,8,factual,specific,known-item,kursk sub,2,2,54.0135,0,3,0,0,17.3041,51.9123,3,5,2.1012,0,51.9123,0,0.961098614
326,49,factual,specific,known-item,water turbines,1,2,26,0,0,0,0,,0,,,26,,26,0,1
326,49,factual,specific,known-item,water turbines clean,2,3,18,0,0,0,0,,0,,,18,,18,0,1
326,49,factual,specific,known-item,how do water turbines work?,3,5,44,0,0,0,0,,0,,,44,,44,0,1
326,49,factual,specific,known-item,hydroelectric power,4,2,28,0,0,0,0,,0,,,28,,28,0,1
327,55,factual,specific,known-item,JP Morgan data centers,1,4,65.7114,0,1,0,0,46.5361,46.5361,5,5,19.1753,0,46.5361,0,0.708189142
327,55,factual,specific,known-item,Chase data centers,2,3,8.4458,0,0,0,0,,0,,,8.4458,,8.4458,0,1
327,55,factual,specific,known-item,Chase data centers locations,3,4,31.7377,0,0,0,0,,0,,,31.7377,,31.7377,0,1
328,60,intellectual,specific,interpretive,charities HIV/AIDS malaria in Africa,1,5,32.4052,0,2,0,1,8.8692,17.7384,3.5,4,14.6668,0.5,17.7384,0,0.547393628
328,60,intellectual,specific,interpretive,charities in Africa,2,3,53.91,0,2,0,0,16.97425,33.9485,5.5,6,19.9615,0,33.9485,0,0.629725468
328,60,intellectual,specific,interpretive,charities in Africa hiv aids,3,5,40.4325,10,2,0,0,12.8825,25.765,10,16,14.6675,0,25.765,0,0.637234898
329,39,intellectual,amorphous,exploratory,causes eurozone crisis,1,3,152.9646,0,3,0,1,48.1888,144.5664,5.333333333,9,8.3982,0.333333333,144.5664,0,0.945097101
330,55,factual,specific,known-item,JP Morgan Chase Information,1,4,18.0607,0,0,0,0,,0,,,18.0607,,18.0607,0,1
330,55,factual,specific,known-item,JP Morgan Chase data centers,2,5,58.206,0,1,0,0,52.8784,52.8784,4,4,5.3276,0,52.8784,0,0.908469917
330,55,factual,specific,known-item,JP Morgan Chase computational scientist,3,5,17.9591,0,0,0,0,,0,,,17.9591,,17.9591,0,1
330,55,factual,specific,known-item,JP Morgan Chase google,4,4,53.3055,0,1,0,0,44.1537,44.1537,3,3,9.1518,0,44.1537,0,0.828314151
330,55,factual,specific,known-item,JP Morgan data center,5,4,8.8197,0,0,0,0,,0,,,8.8197,,8.8197,0,1
331,16,factual,amorphous,known-subject,Fitness goal,1,2,29.7187,0,0,0,0,,0,,,29.7187,,29.7187,0,1
331,16,factual,amorphous,known-subject,Fitness and diet,2,3,60.6851,0,0,0,0,,0,,,60.6851,,60.6851,0,1
331,16,factual,amorphous,known-subject,weight loss tips,3,3,32.1262,0,0,0,0,,0,,,32.1262,,32.1262,0,1
332,39,intellectual,amorphous,exploratory,Eurozone crisis,1,2,85.6732,0,1,0,0,58.0096,58.0096,10,10,27.6636,0,58.0096,0,0.677103225
333,58,intellectual,specific,interpretive,Teacher evaluation,1,2,65.4024,0,0,0,0,,0,,,65.4024,,65.4024,0,1
333,58,intellectual,specific,interpretive,teacher peer evaulation,2,3,2.7096,0,0,0,0,,0,,,2.7096,,2.7096,0,1
334,13,factual,amorphous,known-subject,france world cup economy,1,4,28.4122,0,0,0,0,,0,,,28.4122,,28.4122,0,1
334,13,factual,amorphous,known-subject,france world cup economy reaction,2,5,20.3694,0,0,0,0,,0,,,20.3694,,20.3694,0,1
334,13,factual,amorphous,known-subject,france 1998 world cup reaction,3,5,103.2583,0,1,0,0,13.3982,13.3982,3,3,89.8601,0,13.3982,0,0.129754218
335,49,factual,specific,known-item,How do water turbines work,1,5,17.9752,0,1,0,0,11.8653,11.8653,4,4,6.1099,0,11.8653,0,0.660092795
335,49,factual,specific,known-item,water turbines,2,2,60.1333,0,2,0,0,28.1703,56.3406,1.5,2,3.7927,0,56.3406,0,0.936928457
336,49,factual,specific,known-item,water turbines,1,2,11.0993,0,0,0,0,,0,,,11.0993,,11.0993,0,1
336,49,factual,specific,known-item,water turbine types,2,3,13.9308,0,0,0,0,,0,,,13.9308,,13.9308,0,1
336,49,factual,specific,known-item,how do water turbines work,3,5,105.5385,0,0,0,0,,0,,,105.5385,,105.5385,0,1
336,49,factual,specific,known-item,is hydroelectric power clean,4,4,68.2267,0,0,0,0,,0,,,68.2267,,68.2267,0,1
337,51,factual,specific,known-item,where is port arthur located,1,5,33.6451,0,0,0,0,,0,,,33.6451,,33.6451,0,1
337,51,factual,specific,known-item,port arthur massacre,2,3,19.7029,0,0,0,0,,0,,,19.7029,,19.7029,0,1
337,51,factual,specific,known-item,death toll of port arthur massacre,3,6,34.4685,0,0,0,0,,0,,,34.4685,,34.4685,0,1
337,51,factual,specific,known-item,number of dead port arthur massacre,4,6,19.4361,0,0,0,0,,0,,,19.4361,,19.4361,0,1
337,51,factual,specific,known-item,who died in port arthur massacre,5,6,39.3556,0,0,0,0,,0,,,39.3556,,39.3556,0,1
337,51,factual,specific,known-item,port arthur massacre victims names,6,5,25.1577,0,0,0,0,,0,,,25.1577,,25.1577,0,1
338,33,factual,amorphous,known-subject,SCIENCE GLASS,1,2,15.3593,0,0,0,0,,0,,,15.3593,,15.3593,0,1
338,33,factual,amorphous,known-subject,SCIENTIFIC ADVANCES GLASSBLOWING,2,3,126.2923,0,3,1,1,39.1942,117.5826,2.333333333,4,8.7097,0.333333333,117.5826,4,0.931035384
339,49,factual,specific,known-item,water turbines,1,2,77.307,0,1,0,0,63.542,63.542,2,2,13.765,0,63.542,0,0.821943679
339,49,factual,specific,known-item,water turbines cost,2,3,15.417,0,0,0,0,,0,,,15.417,,15.417,0,1
339,49,factual,specific,known-item,water turbine outline,3,3,28.3485,0,0,0,0,,0,,,28.3485,,28.3485,0,1
339,49,factual,specific,known-item,how does water turbine work,4,5,35.8825,0,1,0,0,21.6571,21.6571,4,4,14.2254,0,21.6571,0,0.603556051
340,10,intellectual,amorphous,exploratory,tax on junk food,1,4,21.4235,0,0,0,0,,0,,,21.4235,,21.4235,0,1
340,10,intellectual,amorphous,exploratory,tax on junk food pros,2,5,62.6289,0,0,0,0,,0,,,62.6289,,62.6289,0,1
341,51,factual,specific,known-item,port arthur,1,2,24.2733,0,0,0,0,,0,,,24.2733,,24.2733,0,1
341,51,factual,specific,known-item,port arthur massacre,2,3,74.4887,0,0,0,0,,0,,,74.4887,,74.4887,0,1
341,51,factual,specific,known-item,port arthur massacre names,3,4,41.8474,10,0,0,0,,0,,,41.8474,,41.8474,0,1
342,40,factual,amorphous,known-subject,developmental milestones for infants in east asia,1,7,80.7386,0,1,0,0,64.4613,64.4613,5,5,16.2773,0,64.4613,0,0.798395068
342,40,factual,amorphous,known-subject,developmental milestones for asian infants,2,5,65.4743,0,1,0,0,7.9208,7.9208,7,7,57.5535,0,7.9208,0,0.120975711
342,40,factual,amorphous,known-subject,developmental milestones chinese infants,3,4,3.3097,0,0,0,0,,0,,,3.3097,,3.3097,0,1
343,2,factual,specific,known-item,Dulles airport area everything,1,4,52.3197,0,0,0,0,,0,,,52.3197,,52.3197,0,1
343,2,factual,specific,known-item,Dulles airport facilities and l;ocation,2,5,11.6146,0,1,0,0,-223.9641,-223.9641,3,3,235.5787,0,-223.9641,0,-19.28298004
344,4,factual,specific,known-item,how to quit smoking,1,4,35,0,1,0,0,23,23,1,1,12,0,23,0,0.657142857
344,4,factual,specific,known-item,programs to quit smoking,2,4,42,0,1,1,1,20,20,1,1,22,1,20,1,0.476190476
344,4,factual,specific,known-item,quit smoking benefits,3,3,8,0,0,0,0,,0,,,8,,8,0,1
344,4,factual,specific,known-item,quit smoking cold turkey,4,4,17,0,0,0,0,,0,,,17,,17,0,1
344,4,factual,specific,known-item,quit smoking hypnosis,5,3,13,0,0,0,0,,0,,,13,,13,0,1
345,33,factual,amorphous,known-subject,glassblowing throughout the centuries.,1,4,5.1859,0,0,0,0,,0,,,5.1859,,5.1859,0,1
346,48,factual,amorphous,known-subject,employee evaluation,1,2,75.4069,0,1,1,1,67.4137,67.4137,2,2,7.9932,1,67.4137,2,0.89399909
347,24,factual,specific,known-item,red bull side effects,1,4,126.8167,0,2,0,2,62.4668,124.9336,1.5,2,1.8831,1,124.9336,0,0.985151009
347,24,factual,specific,known-item,red bull,2,2,12.5228,0,0,0,0,,0,,,12.5228,,12.5228,0,1
348,28,intellectual,specific,interpretive,designer dogs pro con,1,4,14.9055,0,0,0,0,,0,,,14.9055,,14.9055,0,1
348,28,intellectual,specific,interpretive,why own a designer dog,2,5,42.6542,0,0,0,0,,0,,,42.6542,,42.6542,0,1
348,28,intellectual,specific,interpretive,what is wrong with designer dogs,3,6,19.5792,0,1,0,0,11.1226,11.1226,1,1,8.4566,0,11.1226,0,0.568082455
348,28,intellectual,specific,interpretive,designer dogs,4,2,14.2621,0,0,0,0,,0,,,14.2621,,14.2621,0,1
349,57,intellectual,amorphous,exploratory,Miss Universe,1,2,5.8622,0,0,0,0,,0,,,5.8622,,5.8622,0,1
350,47,factual,specific,known-item,traditional swahili dishes,1,3,9.8914,0,0,0,0,,0,,,9.8914,,9.8914,0,1
350,47,factual,specific,known-item,traditional swahili food,2,3,17.7947,0,0,0,0,,0,,,17.7947,,17.7947,0,1
350,47,factual,specific,known-item,kenya food,3,2,10.233,0,0,0,0,,0,,,10.233,,10.233,0,1
350,47,factual,specific,known-item,traditional food in kenya,4,4,56.2237,0,1,0,0,40.8608,40.8608,3,3,15.3629,0,40.8608,0,0.72675402
350,47,factual,specific,known-item,ingredients swahili cooking,5,3,38.3638,0,1,0,0,26.3366,26.3366,1,1,12.0272,0,26.3366,0,0.686496124
350,47,factual,specific,known-item,ingredients kenya  cooking,6,3,15.9498,0,0,0,0,,0,,,15.9498,,15.9498,0,1
351,39,intellectual,amorphous,exploratory,Cause and effects of Eurozone crisis,1,6,63.6929,0,0,0,0,,0,,,63.6929,,63.6929,0,1
352,8,factual,specific,known-item,Russian submarine Kursk sinking,1,4,109.2036,0,2,0,2,52.14785,104.2957,3,5,4.9079,1,104.2957,0,0.955057342
352,8,factual,specific,known-item,Russian submarine Kursk on-board commander,2,5,86.4674,0,1,0,1,78.1029,78.1029,3,3,8.3645,1,78.1029,0,0.90326412
353,60,intellectual,specific,interpretive,charity hiv aids malaria africa,1,5,55.1188,0,0,0,0,,0,,,55.1188,,55.1188,0,1
354,15,factual,specific,known-item,switch from regular phones to internet phone services,1,8,40.6695,0,0,0,0,,0,,,40.6695,,40.6695,0,1
354,15,factual,specific,known-item,best internet phone services,2,4,8.5119,0,0,0,0,,0,,,8.5119,,8.5119,0,1
354,15,factual,specific,known-item,providers of VOIP internet phone service,3,6,15.0431,0,0,0,0,,0,,,15.0431,,15.0431,0,1
355,30,intellectual,specific,interpretive,Kenya,1,1,4.0823,0,0,0,0,,0,,,4.0823,,4.0823,0,1
356,41,factual,amorphous,known-subject,how to run a business,1,5,18.7278,0,0,0,0,,0,,,18.7278,,18.7278,0,1
356,41,factual,amorphous,known-subject,it entrepreneur,2,2,34.0467,0,0,0,0,,0,,,34.0467,,34.0467,0,1
356,41,factual,amorphous,known-subject,running an IT business,3,4,22.2081,0,0,0,0,,0,,,22.2081,,22.2081,0,1
356,41,factual,amorphous,known-subject,information technology entrepreneur,4,3,54.5179,0,0,0,0,,0,,,54.5179,,54.5179,0,1
357,36,factual,amorphous,known-subject,eurozone economic crisis resolution,1,4,41.0995,0,1,0,0,32.8012,32.8012,1,1,8.2983,0,32.8012,0,0.798092434
357,36,factual,amorphous,known-subject,european economic trouble,2,3,81.0748,0,1,0,0,70.0951,70.0951,1,1,10.9797,0,70.0951,0,0.864573209
357,36,factual,amorphous,known-subject,economic crisis resolution,3,3,8.9893,0,0,0,0,,0,,,8.9893,,8.9893,0,1
358,5,factual,amorphous,known-subject,face transplants,1,2,13.8525,0,0,0,0,,0,,,13.8525,,13.8525,0,1
358,5,factual,amorphous,known-subject,face transplants overview,2,3,14.2506,0,0,0,0,,0,,,14.2506,,14.2506,0,1
358,5,factual,amorphous,known-subject,face transplants effects,3,3,13.5101,0,0,0,0,,0,,,13.5101,,13.5101,0,1
358,5,factual,amorphous,known-subject,face transplants patients lives,4,4,19.7233,0,0,0,0,,0,,,19.7233,,19.7233,0,1
358,5,factual,amorphous,known-subject,face transplants effect on life,5,5,30.6855,0,0,0,0,,0,,,30.6855,,30.6855,0,1
358,5,factual,amorphous,known-subject,face transplants information,6,3,44.0602,10,0,0,0,,0,,,44.0602,,44.0602,0,1
359,45,intellectual,amorphous,exploratory,government spending on space exploration,1,5,156.88,0,2,0,0,69.0261,138.0522,2,3,18.8278,0,138.0522,0,0.879985977
359,45,intellectual,amorphous,exploratory,spending on space exploration,2,4,20.9676,0,0,0,0,,0,,,20.9676,,20.9676,0,1
359,45,intellectual,amorphous,exploratory,spending too much on space exploration,3,6,30.6854,0,0,0,0,,0,,,30.6854,,30.6854,0,1
359,45,intellectual,amorphous,exploratory,cost of space eploration,4,4,2.9682,0,0,0,0,,0,,,2.9682,,2.9682,0,1
360,14,intellectual,specific,interpretive,does god exsist?,1,3,9.6422,0,0,0,0,,0,,,9.6422,,9.6422,0,1
360,14,intellectual,specific,interpretive,does god exist?,2,3,112.3895,0,1,0,0,108.9046,108.9046,1,1,3.4849,0,108.9046,0,0.968992655
360,14,intellectual,specific,interpretive,god naturalism theory,3,3,17.5348,0,0,0,0,,0,,,17.5348,,17.5348,0,1
360,14,intellectual,specific,interpretive,naturalism theory,4,2,29.4658,0,0,0,0,,0,,,29.4658,,29.4658,0,1
360,14,intellectual,specific,interpretive,naturalism theory agaianst god,5,4,11.2537,0,0,0,0,,0,,,11.2537,,11.2537,0,1
360,14,intellectual,specific,interpretive,naturalism theory againstgod,6,3,27.5726,0,2,0,0,10.38045,20.7609,3,5,6.8117,0,20.7609,0,0.75295402
361,23,factual,amorphous,known-subject,autralia homicide rates,1,3,27.141,0,0,0,0,,0,,,27.141,,27.141,0,1
361,23,factual,amorphous,known-subject,autralia homicide rates after 1996,2,5,44.2313,0,1,0,0,36.3193,36.3193,1,1,7.912,0,36.3193,0,0.821122147
