,SessionID,TopicNumber,TopicProduct,TopicGoal,TaskType,Query,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick,ReformulationTime
827,270,56,factual,amorphous,known-subject,activities in the Pocono Mountains,1,5,106.6445,0,2,0,0,15.42565,30.8513,1.5,2.0,75.7932,0.0,30.8513,0,0.289291056,106.6445
828,271,50,intellectual,specific,interpretive,Eurozone crisis,1,2,87.9441,0,3,0,0,28.56276667,85.6883,2.333333333,4.0,2.2558,0.0,85.6883,0,0.974349615,87.9441
829,272,44,intellectual,specific,interpretive,internet phones,1,2,68.3112,0,1,0,0,64.08,64.08,5.0,5.0,4.2312,0.0,64.08,0,0.938059937,68.3112
830,272,44,intellectual,specific,interpretive,how to choose an internet phone,2,6,14.9492,0,0,0,0,,0.0,,,14.9492,,14.9492,0,1,14.9492
831,272,44,intellectual,specific,interpretive,good internet phone,3,3,52.4061,0,2,0,0,22.22915,44.4583,5.0,6.0,7.9478,0.0,44.4583,0,0.848342082,52.4061
832,273,50,intellectual,specific,interpretive,Eurozone crisis,1,2,31.0845,0,0,0,0,,0.0,,,31.0845,,31.0845,0,1,31.0845
833,273,50,intellectual,specific,interpretive,"Eurozone crisis, compare and contrast different countries",2,7,76.3199,0,0,0,0,,0.0,,,76.3199,,76.3199,0,1,76.3199
834,273,50,intellectual,specific,interpretive,"Eurozone crisis, compare and contrast",3,5,46.3797,0,0,0,0,,0.0,,,46.3797,,46.3797,0,1,46.3797
835,274,47,factual,specific,known-item,what are traditional swahili dishes,1,5,16.3548,0,0,0,0,,0.0,,,16.3548,,16.3548,0,1,16.3548
836,274,47,factual,specific,known-item,swahili cooking,2,2,11.6765,0,0,0,0,,0.0,,,11.6765,,11.6765,0,1,11.6765
837,274,47,factual,specific,known-item,images of swahili food,3,4,18.4371,0,0,0,0,,0.0,,,18.4371,,18.4371,0,1,18.4371
838,274,47,factual,specific,known-item,ingredients used in swahili food,4,5,12.4137,0,0,0,0,,0.0,,,12.4137,,12.4137,0,1,12.4137
839,274,47,factual,specific,known-item,swahili diet,5,2,45.9664,0,1,0,0,21.2469,21.2469,1.0,1.0,13.1131,0.0,21.2469,0,0.618361467,45.9664
840,274,47,factual,specific,known-item,swahili words for food,6,4,25.3691,0,1,0,0,14.0598,14.0598,3.0,3.0,11.3093,0.0,14.0598,0,0.554209649,25.3691
841,275,16,factual,amorphous,known-subject,how to get fit,1,4,21.988,0,1,0,0,9.9747,9.9747,2.0,2.0,12.0133,0.0,9.9747,0,0.453642896,21.988
842,275,16,factual,amorphous,known-subject,how to get in shape,2,5,16.7792,0,1,0,0,12.2358,12.2358,1.0,1.0,4.5434,0.0,12.2358,0,0.729224278,16.7792
843,275,16,factual,amorphous,known-subject,how to get in shape diet,3,6,92.8795,0,1,0,0,79.9715,79.9715,5.0,5.0,12.908,0.0,79.9715,0,0.86102423,92.8795
844,275,16,factual,amorphous,known-subject,how to get in shape exercise,4,6,14.9702,0,0,0,0,,0.0,,,14.9702,,14.9702,0,1,14.9702
845,276,2,factual,specific,known-item,dulles airport,1,2,13.8936,0,0,0,0,,0.0,,,13.8936,,13.8936,0,1,13.8936
846,276,2,factual,specific,known-item,dulles airport parking,2,3,32.9577,0,2,0,0,11.29885,22.5977,2.0,3.0,10.36,0.0,22.5977,0,0.685657676,32.9577
847,276,2,factual,specific,known-item,dulles airport shuttle,3,3,47.9711,0,0,0,0,,0.0,,,47.9711,,47.9711,0,1,47.9711
848,277,41,factual,amorphous,known-subject,technology information,1,2,12.4949,0,0,0,0,,0.0,,,12.4949,,12.4949,0,1,12.4949
849,277,41,factual,amorphous,known-subject,technology information success,2,3,13.744,10,0,0,0,,0.0,,,13.744000000000002,,13.744000000000002,0,1,13.744
850,277,41,factual,amorphous,known-subject,technology entrepreneur,3,2,11.9991,0,0,0,0,,0.0,,,24.7446,,24.7446,0,1,11.9991
851,277,41,factual,amorphous,known-subject,IT business,4,2,50.5658,10,0,0,0,,0.0,,,60.6572,,60.6572,0,1,50.56579999999998
852,278,18,intellectual,amorphous,exploratory,Pseudocyesis,1,1,10.1006,0,0,0,0,,0.0,,,10.1006,,10.1006,0,1,10.1006
853,278,18,intellectual,amorphous,exploratory,Pseudocyesis  current,2,2,9.0405,0,0,0,0,,0.0,,,9.0405,,9.0405,0,1,9.0405
854,278,18,intellectual,amorphous,exploratory,Pseudocyesis  advances,3,2,43.2996,0,0,0,0,,0.0,,,43.2996,,43.2996,0,1,43.2996
855,278,18,intellectual,amorphous,exploratory,Pseudocyesis  research,4,2,14.6517,0,0,0,0,,0.0,,,14.6517,,14.6517,0,1,14.6517
856,279,25,intellectual,specific,interpretive,DEHUMIDIFIER,1,1,105.0512,10,0,0,0,,0.0,,,105.0512,,105.0512,0,1,105.05120000000001
857,279,25,intellectual,specific,interpretive,BEST DHUMIDIFIER,2,2,27.498,0,0,0,0,,0.0,,,27.498,,27.498,0,1,27.498
858,280,34,intellectual,specific,interpretive,Connecticut Fire Academy,1,3,22.1091,20,0,0,0,,0.0,,,22.1091,,22.1091,0,1,22.109100000000005
859,280,34,intellectual,specific,interpretive,Connecticut Fireman training,2,3,41.2334,0,0,0,0,,0.0,,,24.2458,,24.2458,0,1,41.2334
860,280,34,intellectual,specific,interpretive,Connecticut Fireman,3,2,60.6975,0,0,0,0,,0.0,,,60.6975,,60.6975,0,1,60.6975
861,281,3,intellectual,amorphous,exploratory,pros of getting a PhD in business,1,7,32.6314,0,0,0,0,,0.0,,,32.6314,,32.6314,0,1,32.6314
862,281,3,intellectual,amorphous,exploratory,benefits of getting a PhD in business,2,7,18.7424,0,0,0,0,,0.0,,,18.7424,,18.7424,0,1,18.7424
863,281,3,intellectual,amorphous,exploratory,PhD in business,3,3,34.5615,0,0,0,0,,0.0,,,34.5615,,34.5615,0,1,34.5615
864,282,38,factual,specific,known-item,SUNY colleges,1,2,19.4273,0,0,0,0,,0.0,,,19.4273,,19.4273,0,1,19.4273
865,282,38,factual,specific,known-item,list of SUNY colleges,2,4,103.065,10,1,0,0,80.1633,80.1633,,1.0,22.9017,0.0,80.1633,0,0.777793625,103.065
866,282,38,factual,specific,known-item,SUNY colleges athletic scholarships,3,4,25.9131,10,2,0,0,8.5962,17.1924,8.0,11.0,9.4474,0.0,17.1924,0,0.645365205,25.913099999999986
867,282,38,factual,specific,known-item,SUNY Plattsburgh athletics,4,3,33.648,0,4,0,0,7.661175,30.6447,2.5,4.0,-4.7316,0.0,30.6447,0,1.182594904,33.648
868,282,38,factual,specific,known-item,SUNY Albany hospital location\,5,4,2.908,0,0,0,0,,0.0,,,16.1227,,16.1227,0,1,2.908
869,282,38,factual,specific,known-item,SUNY Albany hospital location,6,4,63.764,10,4,0,0,15.128875,60.5155,,10.0,-26.8675,0.0,60.5155,0,1.79848728,63.76399999999998
870,282,38,factual,specific,known-item,SUNY Albany hospital address,7,4,29.3274,0,1,0,0,17.5208,17.5208,1.0,1.0,11.8066,0.0,17.5208,0,0.597420842,29.3274
871,283,4,factual,specific,known-item,programs available to help quit smoking,1,6,73.8418,0,1,1,1,41.2457,41.2457,1.0,1.0,32.5961,1.0,41.2457,1,0.558568453,73.8418
872,283,4,factual,specific,known-item,benefits of quitting smoking,2,4,24.838,0,0,0,0,,0.0,,,24.838,,24.838,0,1,24.838
873,283,4,factual,specific,known-item,hypnosis to quit smoking,3,4,25.4865,0,0,0,0,,0.0,,,25.4865,,25.4865,0,1,25.4865
874,284,17,intellectual,amorphous,exploratory,symptoms of depression,1,3,116.0,0,2,0,0,52.5,105.0,2.5,3.0,11.0,0.0,105.0,0,0.905172414,116.0
875,284,17,intellectual,amorphous,exploratory,depression hotline,2,2,55.0,0,1,0,0,36.0,36.0,7.0,7.0,19.0,0.0,36.0,0,0.654545455,55.0
876,284,17,intellectual,amorphous,exploratory,help for depression,3,3,66.0,0,2,0,1,27.5,55.0,4.5,6.0,11.0,0.5,55.0,0,0.833333333,66.0
877,284,17,intellectual,amorphous,exploratory,medical help for depression,4,4,37.0,0,1,0,0,15.0,15.0,1.0,1.0,22.0,0.0,15.0,0,0.405405405,37.0
878,285,17,intellectual,amorphous,exploratory,depression,1,1,220.7359,0,0,0,0,,0.0,,,220.7359,,220.7359,0,1,220.7359
879,285,17,intellectual,amorphous,exploratory,help someone with depression,2,4,6.9761,0,0,0,0,,0.0,,,6.9761,,6.9761,0,1,6.9761
880,285,17,intellectual,amorphous,exploratory,help someone depression,3,3,14.9682,0,0,0,0,,0.0,,,14.9682,,14.9682,0,1,14.9682
881,286,38,factual,specific,known-item,SUNY,1,1,35.9531,0,1,0,0,33.4372,33.4372,1.0,1.0,2.5159,0.0,33.4372,0,0.930022724,35.9531
882,286,38,factual,specific,known-item,SUNY albany hospital,2,3,29.7262,0,1,0,0,25.9686,25.9686,2.0,2.0,3.7576,0.0,25.9686,0,0.873592992,29.7262
883,286,38,factual,specific,known-item,SUNY plattsburg athletics,3,3,31.872,0,1,0,0,26.1021,26.1021,1.0,1.0,5.7699,0.0,26.1021,0,0.818966491,31.872
884,286,38,factual,specific,known-item,suny bioinformatics,4,2,22.7207,0,1,0,0,9.0881,9.0881,1.0,1.0,13.6326,0.0,9.0881,0,0.399992078,22.7207
885,287,13,factual,amorphous,known-subject,france world cup reaction,1,4,21.5256,0,0,0,0,,0.0,,,21.5256,,21.5256,0,1,21.5256
886,287,13,factual,amorphous,known-subject,france 1998 world cup win reactions,2,6,52.1766,0,1,0,0,44.1209,44.1209,2.0,2.0,8.0557,0.0,44.1209,0,0.845607035,52.1766
887,287,13,factual,amorphous,known-subject,france 1998 world cup stock markets,3,6,35.8829,0,0,0,0,,0.0,,,35.8829,,35.8829,0,1,35.8829
888,287,13,factual,amorphous,known-subject,french reaction to 1998 world cup win,4,7,35.0646,0,0,0,0,,0.0,,,35.0646,,35.0646,0,1,35.0646
889,288,33,factual,amorphous,known-subject,glassblowing,1,1,77.3891,0,1,0,0,72.5244,72.5244,3.0,3.0,4.8647,0.0,72.5244,0,0.937139726,77.3891
890,289,18,intellectual,amorphous,exploratory,pseudocyesis advances,1,2,21.6056,0,1,1,1,18.6383,18.6383,1.0,1.0,2.9673,1.0,18.6383,1,0.862660607,21.6056
891,289,18,intellectual,amorphous,exploratory,pseudocyesis understanding,2,2,21.4506,0,0,0,0,,0.0,,,21.4506,,21.4506,0,1,21.4506
892,289,18,intellectual,amorphous,exploratory,pseudocyesis cause,3,2,26.0658,0,1,1,1,22.5211,22.5211,5.0,5.0,3.5447,1.0,22.5211,5,0.864009545,26.0658
893,289,18,intellectual,amorphous,exploratory,pseudocyesis knowledge,4,2,46.6528,0,1,0,1,32.628,32.628,,1.0,14.0248,1.0,32.628,0,0.699379244,46.6528
894,290,22,intellectual,specific,interpretive,Effects of gun control,1,4,40.2239,0,1,0,0,19.5975,19.5975,2.0,2.0,20.6264,0.0,19.5975,0,0.48721034,40.2239
895,290,22,intellectual,specific,interpretive,Pros and cons of gun control,2,6,34.2239,0,0,0,0,,0.0,,,34.2239,,34.2239,0,1,34.2239
896,290,22,intellectual,specific,interpretive,Pros of gun control,3,4,63.2539,0,0,0,0,,0.0,,,63.2539,,63.2539,0,1,63.2539
897,291,31,factual,specific,known-item,History of Churchill downs,1,4,14.5811,0,0,0,0,,0.0,,,14.5811,,14.5811,0,1,14.5811
898,291,31,factual,specific,known-item,kentucky derby,2,2,24.8848,0,0,0,0,,0.0,,,24.8848,,24.8848,0,1,24.8848
899,291,31,factual,specific,known-item,churchill downs seating,3,3,51.5462,0,0,0,0,,0.0,,,51.5462,,51.5462,0,1,51.5462
900,291,31,factual,specific,known-item,Breeders Cup,4,2,20.3996,0,0,0,0,,0.0,,,20.3996,,20.3996,0,1,20.3996
901,292,4,factual,specific,known-item,tips to quit smoking,1,4,182.4836,0,2,1,1,86.43205,172.8641,2.0,3.0,9.6195,0.5,172.8641,1,0.947285674,182.4836
902,293,58,intellectual,specific,interpretive,high school peer and teacher evaluations,1,6,53.842,0,2,1,2,15.1027,30.2054,5.5,8.0,23.6366,1.0,30.2054,8,0.561000706,53.842
903,293,58,intellectual,specific,interpretive,high school peer and teacher evaluations pros cons,2,8,48.2615,0,0,0,0,,0.0,,,48.2615,,48.2615,0,1,48.2615
904,293,58,intellectual,specific,interpretive,high school peer and teacher evaluations better,3,7,20.4457,0,0,0,0,,0.0,,,20.4457,,20.4457,0,1,20.4457
905,293,58,intellectual,specific,interpretive,high school peer and teacher evaluations advantage,4,7,18.34,0,0,0,0,,0.0,,,18.34,,18.34,0,1,18.34
906,294,30,intellectual,specific,interpretive,kenya traditional cooking,1,3,7.291,0,0,0,0,,0.0,,,7.291,,7.291,0,1,7.291
907,294,30,intellectual,specific,interpretive,kenya cooking,2,2,9.1271,0,0,0,0,,0.0,,,9.1271,,9.1271,0,1,9.1271
908,294,30,intellectual,specific,interpretive,kenya recipes,3,2,74.807,0,2,1,1,33.92355,67.8471,2.5,3.0,6.9599,0.5,67.8471,3,0.906961915,74.807
909,295,42,intellectual,amorphous,exploratory,collagen vascular disease,1,3,73.8515,0,5,1,4,13.78398,68.9199,,5.0,4.9316,0.8,68.9199,3,0.933222751,73.8515
910,295,42,intellectual,amorphous,exploratory,collagen vascular disease sports,2,4,26.4474,10,2,1,2,5.86265,11.7253,,7.0,52.1351,1.0,11.7253,7,0.183608308,26.447400000000002
911,296,27,factual,specific,known-item,dehumidifier,1,1,32.1577,0,0,0,0,,0.0,,,32.1577,,32.1577,0,1,32.1577
912,297,15,factual,specific,known-item,internet phone services USA,1,4,14.6614,0,0,0,0,,0.0,,,14.6614,,14.6614,0,1,14.6614
913,297,15,factual,specific,known-item,Best internet phone services USA,2,5,66.7518,0,0,0,0,,0.0,,,66.7518,,66.7518,0,1,66.7518
914,297,15,factual,specific,known-item,VOIP internet phone service providers USA,3,6,52.4694,0,0,0,0,,0.0,,,52.4694,,52.4694,0,1,52.4694
915,297,15,factual,specific,known-item,best VOIP USA,4,3,10.6299,0,0,0,0,,0.0,,,10.6299,,10.6299,0,1,10.6299
916,298,9,factual,amorphous,known-subject,bollywood and the government,1,4,40.457,0,0,0,0,,0.0,,,40.457,,40.457,0,1,40.457
917,298,9,factual,amorphous,known-subject,bollywood growth,2,2,11.7628,0,0,0,0,,0.0,,,11.7628,,11.7628,0,1,11.7628
918,299,24,factual,specific,known-item,red bull us laws,1,4,7.279,0,0,0,0,,0.0,,,7.279,,7.279,0,1,7.279
919,299,24,factual,specific,known-item,red bull us legislation,2,4,12.0829,0,0,0,0,,0.0,,,12.0829,,12.0829,0,1,12.0829
920,299,24,factual,specific,known-item,red bull us ban,3,4,17.3795,0,0,0,0,,0.0,,,17.3795,,17.3795,0,1,17.3795
921,299,24,factual,specific,known-item,red bull side effects,4,4,7.303,0,0,0,0,,0.0,,,7.303,,7.303,0,1,7.303
922,299,24,factual,specific,known-item,red bull health,5,3,20.4952,0,0,0,0,,0.0,,,20.4952,,20.4952,0,1,20.4952
923,299,24,factual,specific,known-item,red bull ingredients,6,3,12.9893,0,0,0,0,,0.0,,,12.9893,,12.9893,0,1,12.9893
924,299,24,factual,specific,known-item,red bull problems,7,3,13.2743,0,0,0,0,,0.0,,,13.2743,,13.2743,0,1,13.2743
925,299,24,factual,specific,known-item,red bull concerns,8,3,18.0265,0,0,0,0,,0.0,,,18.0265,,18.0265,0,1,18.0265
926,299,24,factual,specific,known-item,red bull banned,9,3,6.9559,10,0,0,0,,0.0,,,6.9559,,6.9559,0,1,6.9558999999999855
927,299,24,factual,specific,known-item,red bull risks,10,3,14.8591,0,0,0,0,,0.0,,,14.8591,,14.8591,0,1,14.8591
928,300,41,factual,amorphous,known-subject,how to run a successful business,1,6,42.0,0,1,0,0,26.0,26.0,1.0,1.0,16.0,0.0,26.0,0,0.619047619,42.0
929,300,41,factual,amorphous,known-subject,be a successful business owner,2,5,18.0,0,0,0,0,,0.0,,,18.0,,18.0,0,1,18.0
930,300,41,factual,amorphous,known-subject,how to succeed owning a business,3,6,18.0,0,0,0,0,,0.0,,,18.0,,18.0,0,1,18.0
931,300,41,factual,amorphous,known-subject,smart business owners,4,3,19.0,0,0,0,0,,0.0,,,19.0,,19.0,0,1,19.0
932,300,41,factual,amorphous,known-subject,business owner how to,5,4,19.0,0,0,0,0,,0.0,,,19.0,,19.0,0,1,19.0
933,301,32,intellectual,amorphous,exploratory,best trips usa,1,3,19.2147,0,0,0,0,,0.0,,,19.2147,,19.2147,0,1,19.2147
934,301,32,intellectual,amorphous,exploratory,usa adventure travel,2,3,17.0622,0,0,0,0,,0.0,,,17.0622,,17.0622,0,1,17.0622
935,301,32,intellectual,amorphous,exploratory,usa travel,3,2,29.3636,0,1,0,0,24.6054,24.6054,1.0,1.0,4.7582,0.0,24.6054,0,0.837955836,29.3636
936,301,32,intellectual,amorphous,exploratory,visit usa,4,2,10.2019,0,0,0,0,,0.0,,,10.2019,,10.2019,0,1,10.2019
937,301,32,intellectual,amorphous,exploratory,visit united states,5,3,20.845,0,0,0,0,,0.0,,,20.845,,20.845,0,1,20.845
938,302,22,intellectual,specific,interpretive,gun control effects,1,3,46.0621,0,2,0,0,21.31345,42.6269,3.0,5.0,3.4352,0.0,42.6269,0,0.925422419,46.0621
939,302,22,intellectual,specific,interpretive,gun control constitutional,2,3,112.4555,0,3,0,1,15.37163333,46.1149,4.666666667,6.0,66.3406,0.333333333,46.1149,0,0.410072429,112.4555
940,303,44,intellectual,specific,interpretive,what is the best internet phone service,1,7,55.1013,0,1,0,0,32.6229,32.6229,1.0,1.0,22.4784,0.0,32.6229,0,0.592053182,55.1013
941,303,44,intellectual,specific,interpretive,is an internet phone service worth it,2,7,32.5376,0,0,0,0,,0.0,,,12.2754,,12.2754,0,1,32.5376
942,303,44,intellectual,specific,interpretive,internet phone service reviews,3,4,47.3498,0,1,0,0,37.7236,37.7236,6.0,6.0,-17.4614,0.0,37.7236,0,1.861772167,47.3498
943,303,44,intellectual,specific,interpretive,voip recommendations,4,2,18.9795,0,0,0,0,,0.0,,,18.9795,,18.9795,0,1,18.9795
944,304,28,intellectual,specific,interpretive,pros and cons of crossing purebred dogs,1,7,43.2268,20,0,0,0,,0.0,,,82.5539,,82.5539,0,1,43.2268
945,305,40,factual,amorphous,known-subject,infant milestones asia,1,3,31.9966,0,0,0,0,,0.0,,,31.9966,,31.9966,0,1,31.9966
946,305,40,factual,amorphous,known-subject,infant milestones in china,2,4,19.0298,10,0,0,0,,0.0,,,19.0298,,19.0298,0,1,19.029799999999994
947,305,40,factual,amorphous,known-subject,when do chinese babies learn how to talk,3,8,38.4477,0,0,0,0,,0.0,,,23.3682,,23.3682,0,1,38.4477
948,305,40,factual,amorphous,known-subject,at what age do babies learn to walk china,4,9,25.0462,0,0,0,0,,0.0,,,25.0462,,25.0462,0,1,25.0462
949,306,50,intellectual,specific,interpretive,Eurozone crisis,1,2,129.0003,0,0,0,0,,0.0,,,129.0003,,129.0003,0,1,129.0003
950,307,19,intellectual,amorphous,exploratory,What to do in the Poconos,1,6,23.0,0,0,0,0,,0.0,,,4.0,,4.0,0,1,23.0
951,307,19,intellectual,amorphous,exploratory,Where to stay in the poconos,2,6,27.0,0,0,0,0,,0.0,,,7.0,,7.0,0,1,27.0
952,307,19,intellectual,amorphous,exploratory,poconos,3,1,32.0,0,1,0,1,22.0,22.0,5.0,5.0,10.0,1.0,22.0,0,0.6875,32.0
953,308,1,factual,amorphous,known-subject,Swahili recipes,1,2,22.3729,0,0,0,0,,0.0,,,22.3729,,22.3729,0,1,22.3729
954,308,1,factual,amorphous,known-subject,Swahili dishes,2,2,54.2503,0,0,0,0,,0.0,,,17.4648,,17.4648,0,1,54.2503
955,308,1,factual,amorphous,known-subject,traiditional swahili recipes,3,3,29.8143,0,1,0,0,22.7833,22.7833,,1.0,14.0022,0.0,22.7833,0,0.619355453,29.8143
956,308,1,factual,amorphous,known-subject,traiditional swahili cooking,4,3,30.8401,0,0,0,0,,0.0,,,30.8401,,30.8401,0,1,30.8401
957,309,9,factual,amorphous,known-subject,bollywood and the indian government,1,5,39.0893,0,0,0,0,,0.0,,,39.0893,,39.0893,0,1,39.0893
958,309,9,factual,amorphous,known-subject,bollywood and the indian politics,2,5,63.3561,0,0,0,0,,0.0,,,63.3561,,63.3561,0,1,63.3561
959,310,43,intellectual,specific,interpretive,Great ideas for road trip,1,5,124.8962,0,1,0,0,79.0047,79.0047,2.0,2.0,45.8915,0.0,79.0047,0,0.63256288,124.8962
960,311,46,intellectual,amorphous,exploratory,how many female employees is best,1,6,19.2407,0,0,0,0,,0.0,,,19.2407,,19.2407,0,1,19.2407
961,311,46,intellectual,amorphous,exploratory,recommended percentage female workers,2,4,21.9554,0,0,0,0,,0.0,,,21.9554,,21.9554,0,1,21.9554
962,311,46,intellectual,amorphous,exploratory,quota of woman employees,3,4,14.2575,0,0,0,0,,0.0,,,14.2575,,14.2575,0,1,14.2575
963,311,46,intellectual,amorphous,exploratory,should i hire more women,4,5,30.5076,0,0,0,0,,0.0,,,30.5076,,30.5076,0,1,30.5076
964,311,46,intellectual,amorphous,exploratory,do i need more women and minority employees,5,8,37.332,0,0,0,0,,0.0,,,37.332,,37.332,0,1,37.332
965,311,46,intellectual,amorphous,exploratory,percentage target women employees,6,4,22.4462,0,0,0,0,,0.0,,,22.4462,,22.4462,0,1,22.4462
966,312,46,intellectual,amorphous,exploratory,are employee quotas good,1,4,25.8961,0,0,0,0,,0.0,,,25.8961,,25.8961,0,1,25.8961
967,312,46,intellectual,amorphous,exploratory,employee diversification,2,2,21.3272,0,0,0,0,,0.0,,,21.3272,,21.3272,0,1,21.3272
968,312,46,intellectual,amorphous,exploratory,employee minority quotas,3,3,28.4226,0,0,0,0,,0.0,,,28.4226,,28.4226,0,1,28.4226
969,312,46,intellectual,amorphous,exploratory,diversification in hiring,4,3,24.8295,0,0,0,0,,0.0,,,24.8295,,24.8295,0,1,24.8295
970,313,54,factual,specific,known-item,Connecticut Fire Academy,1,3,10.8806,0,0,0,0,,0.0,,,10.8806,,10.8806,0,1,10.8806
971,313,54,factual,specific,known-item,Connecticut Fire Academy information,2,4,23.8789,0,0,0,0,,0.0,,,23.8789,,23.8789,0,1,23.8789
972,313,54,factual,specific,known-item,Connecticut Fire Academy training,3,4,77.9477,0,0,0,0,,0.0,,,77.9477,,77.9477,0,1,77.9477
973,313,54,factual,specific,known-item,"""Connecticut Fire Academy""",4,3,40.5883,0,0,0,0,,0.0,,,40.5883,,40.5883,0,1,40.5883
974,314,34,intellectual,specific,interpretive,Connecticut fire academy,1,3,91.4754,0,0,0,0,,0.0,,,91.4754,,91.4754,0,1,91.4754
975,314,34,intellectual,specific,interpretive,Connecticut fire academy training,2,4,64.5611,0,1,0,0,58.646,58.646,3.0,3.0,5.9151,0.0,58.646,0,0.908379814,64.5611
976,314,34,intellectual,specific,interpretive,Connecticut fire academy programs,3,4,39.7655,0,0,0,0,,0.0,,,39.7655,,39.7655,0,1,39.7655
977,315,37,factual,specific,known-item,roof coating,1,2,99.9032,0,0,0,0,,0.0,,,99.9032,,99.9032,0,1,99.9032
978,316,14,intellectual,specific,interpretive,existence of god compare naturalism theory,1,6,40.7406,0,1,0,0,27.6696,27.6696,2.0,2.0,13.071,0.0,27.6696,0,0.679165255,40.7406
979,316,14,intellectual,specific,interpretive,naturalism theory,2,2,36.0029,0,1,0,0,27.156999999999996,27.156999999999996,1.0,1.0,8.8459,0.0,27.156999999999996,0,0.754300348,36.0029
980,316,14,intellectual,specific,interpretive,philosophy god versus naturalism theory,3,5,16.6131,0,0,0,0,,0.0,,,16.6131,,16.6131,0,1,16.6131
981,316,14,intellectual,specific,interpretive,god existence theory,4,3,25.9748,0,1,0,0,17.7194,17.7194,1.0,1.0,8.2554,0.0,17.7194,0,0.682176571,25.9748
982,316,14,intellectual,specific,interpretive,god existence compare to naturalism,5,5,17.6813,0,0,0,0,,0.0,,,17.6813,,17.6813,0,1,17.6813
983,317,35,intellectual,specific,interpretive,merck lobbying,1,2,110.9461,0,0,0,0,,0.0,,,110.9461,,110.9461,0,1,110.9461
984,318,26,intellectual,amorphous,exploratory,Vacation costs comparison week,1,4,26.9118,0,0,0,0,,0.0,,,26.9118,,26.9118,0,1,26.9118
985,318,26,intellectual,amorphous,exploratory,Vacation Destination costs comparison \,2,5,2.7173,0,0,0,0,,0.0,,,2.7173,,2.7173,0,1,2.7173
986,318,26,intellectual,amorphous,exploratory,Vacation Destination costs comparison,3,4,31.3855,0,0,0,0,,0.0,,,31.3855,,31.3855,0,1,31.3855
